edge,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
52,-0.20939589,0.18171279,0.004815688,-0.15882751,0.020250838,-0.058357827,-0.082261845,-0.2798612,0.051099952,-0.115804955,0.09547988,0.14768866,0.20381935,-0.34322974,-0.15680495,-0.22819905,-0.19010036,-0.09708967,0.07007896,-0.13200295,0.22078928,-0.0075383307,-0.10936328,-0.035135094,-0.13642156,0.21768565,0.0939787,0.01967626,0.18890844,-0.25909996,0.19566691,0.27096018,-0.14462212,0.043184217,-0.012752179,-0.027710369,-0.27797708,-0.017337332,0.21418516,-0.40150973,-0.09647333,0.08440511,-0.12346532,0.011178604,0.024348428,-0.06820993,0.0019672127,-0.07222119,-0.017412705,-0.061916955,-0.21582566,0.16688222,-0.21954884,-0.17469478,0.14218885,-0.06646605,0.07906286,0.0040714466,0.028321704,-0.052340347,0.0203195,-0.03087881,0.06285793,0.09154422,-0.11187492,-0.002369607,0.13875866,0.114714235,-0.016300734,0.34571213,0.1034388,0.13623829,0.11934564,0.09525395,0.004882461,-0.1778753,-0.10609883,0.09812292,0.123145305,0.057571165,0.14792977,-0.11353812,-0.02009248,-0.36385038,-0.068368405,0.06551814,0.13498588,0.12200782,-0.17180736,-0.016340652,0.0353182,0.12874077,-0.18392107,-0.15800022,-0.22843562,0.11742914,-0.11389852,0.03892574,0.11703152,0.2064361,-0.18668722,-0.18285966,-0.12090355,0.11130937,0.13512623,0.16374795,0.08012896,0.26283488,-0.026903704,-0.06569162,-0.043146588,-0.123746276,0.095243044,-0.0902299,-0.17589486,-0.2507517,-0.2396965,0.11199149,-0.16489388,0.10790801,0.09888682,-0.043604728,-0.4055663,-0.22999111,0.07118535,0.10220204,-0.29693857,-0.27153075,1
53,-0.12146125,0.13801338,-0.029511351,-0.22619861,0.09165498,-0.0049494603,0.06701796,-0.10111749,-0.16717958,-0.103535086,-0.10581827,0.16137008,0.091704085,-0.41201472,-0.19464944,-0.35748583,0.02150509,0.15259837,-0.012456722,0.17931296,0.2583687,-0.20569351,-0.038460694,0.085841455,-0.103339806,-0.05369286,0.13124034,0.07728535,-0.17842421,-0.28483728,0.26426584,0.17475967,-0.14041786,0.032281008,0.0046226284,0.0837399,-0.23160128,-0.053618893,0.12453898,0.019722532,-0.10847067,0.14833483,-0.089879535,0.0048404257,-0.017504724,0.042270277,-0.104325466,-0.017405758,0.08571722,-0.06636175,-0.17896865,0.13909145,0.31775364,-0.14534587,0.120869726,-0.12733701,0.095947735,-0.18387,-0.19436836,0.0028269524,0.034128893,-0.18613258,0.09611641,0.062193137,-0.24676625,0.23745672,-0.044196792,-0.0840239,-0.16386358,0.037896033,-0.06833335,-0.010373899,0.11907181,0.25316584,0.2436111,-0.022030052,-0.19152321,0.031375326,0.1421783,0.1636906,0.18718636,-0.14163154,-0.17472792,-0.06506056,0.18185005,0.091305,-0.3304963,0.008672966,0.111759126,-0.14176366,-0.09531949,0.32368028,-0.25520337,-0.26000366,-0.2159729,0.17596178,-0.03864326,-0.14850901,0.16657571,0.22485816,-0.261145,0.101987265,-0.098978005,0.053102087,0.23193553,0.20832282,0.15214118,0.07415053,-0.11971073,-0.12986958,-0.010942456,-0.014111579,0.33062768,-0.22142488,-0.012870031,-0.15214396,-0.19495595,-0.13585511,-0.063461095,0.15881917,-0.041927975,-0.028775908,-0.42711616,-0.14544773,0.1503753,0.30315387,-0.053482257,0.06715379,0
55,0.08936992,0.14796744,-0.07412266,-0.0600033,-0.26069012,0.035279516,0.08700859,-0.14123672,0.00022429207,0.083222516,-0.09069636,0.106441475,-0.18946885,-0.2553667,-0.26161453,-0.23606375,0.00056020234,0.045051765,0.04361758,-0.060361017,0.09224601,-0.049970556,-0.07635615,0.044523634,-0.13514838,0.018933829,0.11263308,-0.042759106,0.024693834,-0.08524765,0.18933293,0.11254904,0.07816755,-0.08771726,0.042230293,-0.14067133,0.009222705,-0.15966576,0.008847804,-0.12914217,-0.1311821,0.32009485,-0.12287935,-0.13056184,-0.03024841,-0.0042846543,-0.17690383,-0.116985425,0.06034422,-0.14212422,-0.1975817,0.27878052,0.10332729,-0.18311106,-0.031544477,-0.027906192,-0.058324717,-0.20316924,-0.30536157,0.023944736,-0.038917143,-0.2765641,-0.07103927,0.0621028,-0.20136471,0.12903681,-0.0010032428,-0.22728845,-0.06413505,-0.025524652,0.05812469,0.0811893,0.103932105,-0.03603341,0.11656004,-0.055748593,0.011794193,0.17301066,0.07514571,-0.1028887,0.02343985,-0.20170903,0.11194946,-0.37697637,-0.049212873,0.14667821,-0.0014771943,-0.14033955,-0.20310082,-0.10332919,0.064387426,0.10186755,0.09463049,-0.29101163,-0.28528067,0.1389666,-0.25122118,-0.00091314904,0.117642984,0.06253758,-0.19141781,0.09061363,-0.04777847,0.12924422,0.27534857,0.24802902,0.30773437,0.1068117,0.034730535,0.003656405,0.13709155,-0.1899346,0.25591755,-0.10494903,-0.11425666,-0.07230347,-0.21048483,0.13960434,-0.26340276,0.13701504,0.05471854,0.16989265,-0.18158077,-0.2174204,0.12619494,0.44411817,-0.2576284,0.076610886,0
56,-0.11998624,-0.35271046,0.03380917,-0.25594375,0.26779458,0.16132922,0.13219233,0.19420888,-0.068698585,0.073997065,-0.03696768,0.2391041,-0.1665842,-0.02535385,-0.20831066,-0.15385354,-0.23605777,-0.08071851,-0.16119218,-0.039877594,0.16846105,-0.023021057,-0.07893486,-0.042921282,0.018731723,0.038467392,-0.063242175,0.0029132986,0.042970873,0.00075074536,-0.028285563,0.047778703,-0.23169422,0.061728537,-0.09835573,-0.16982338,0.17399402,-0.0563922,-0.20758192,0.014537351,-0.06970344,0.25926098,0.21719004,0.04497297,-0.2618368,0.29890472,0.057281632,-0.2927423,0.06486659,-0.1681238,-0.139893,-0.08776761,-0.002799754,0.07434148,-0.0045823622,-0.12131814,0.059628833,0.012013611,-0.30390105,0.029911365,-0.03671464,-0.17526099,-0.25599086,0.09923994,-0.10395548,0.15404688,0.017189093,-0.25476858,-0.15006539,-0.07698651,0.023144789,-0.048806492,0.42216092,-0.22131842,0.39101598,0.055610478,-0.12155824,-0.082064874,0.21409905,-0.18727599,0.34534997,-0.026370386,-0.32714504,0.06516922,0.122900866,0.0014869454,0.28178573,-0.11551793,0.003489617,0.17742103,0.11380758,0.20003846,-0.057441186,0.10191165,-0.08527413,-0.12688762,0.096443675,-0.2747587,0.044897847,0.11242922,-0.05095285,-0.0028762456,-0.14406948,0.11261911,-0.04719539,-0.049603157,0.17316307,0.28794852,-0.1042536,0.039056774,0.08993439,0.09117365,0.1666365,0.029508952,-0.08259541,0.015130178,0.17300996,0.03932025,-0.08441613,0.010517701,-0.18456934,-0.10640584,-0.03667955,-0.078662924,0.025798347,0.08258716,0.14078325,0.09626473,0
57,-0.18974082,-0.080073,-0.08674649,0.055767585,0.2255613,0.033198256,0.16529956,0.12168352,0.12681025,-0.031120049,-0.12101155,0.05109678,0.129366,-0.27348503,-0.0041604824,-0.33816808,-0.09115377,-0.018520594,0.06917522,-0.0025414005,0.0024234145,-0.010386657,0.09175688,-0.08573697,0.0911645,0.2164159,0.15583514,0.062420715,0.25089532,-0.11286936,-0.0760366,0.1618985,-0.26067606,0.115487896,-0.1951796,0.039114885,-0.06284638,-0.27675882,-0.22496921,0.18545999,-0.14680406,0.00623047,0.2633282,0.02712203,-0.080054134,0.19645788,0.10315401,-0.21141177,0.09059963,0.013819452,-0.2595981,-0.07975359,0.033177547,-0.1691669,-0.070948295,-0.1448153,-0.07397895,0.13443851,-0.26123685,0.222493,-0.04596205,-0.003830132,-0.27183628,-0.03976858,-0.1451049,0.071113385,-0.28608358,-0.11887708,0.031033235,0.2333601,0.003537449,0.03006469,0.51038337,0.035393953,0.0325358,-0.11096782,0.11260895,0.32892072,0.2711597,-0.027850384,0.10576917,-0.06490755,-0.18184553,-0.065379806,-0.065122694,0.23424108,-0.013147484,-0.122443385,-0.03210872,0.04694254,0.0959647,0.19683471,-0.09570435,0.18694435,-0.22802272,0.11543888,0.015110407,0.02938991,-0.020697733,-0.010638859,-0.0021018486,-0.248262,-0.25763112,-0.3249883,0.48912778,0.021413445,0.029505305,0.21190676,-0.050038576,-0.21329723,0.06465578,0.13592446,-0.18256032,-0.24861974,-0.18812643,0.11664299,-0.22630389,-0.12614185,-0.21551012,0.3095029,-0.18923633,0.019909376,-0.015898675,0.31575948,0.056348607,-0.034302387,-0.043056984,0.036131706,0
59,-0.14516337,-0.26345026,0.13849153,-0.16644998,0.22880669,0.15352514,0.17786886,0.28043923,-0.070946224,-0.09733054,0.065774426,0.0314105,-0.2013176,-0.033825055,-0.0032232096,-0.24548471,-0.08714385,-0.08810064,0.032478333,0.054692604,0.02094468,0.025316855,-0.11148686,-0.28322253,0.088789456,-0.050257098,0.052569784,0.17740682,0.1077761,-0.3036447,0.024395663,-0.009445261,-0.09137196,0.26035324,-0.12447237,0.07586206,0.041666005,-0.11921004,-0.22811022,-0.055938676,-0.2286968,0.12673354,0.12322286,-0.035114408,0.23874386,-0.16051082,0.10447455,-0.013668086,0.0630414,-0.3513479,0.02799494,-0.08531506,-0.07473501,-0.089722335,0.063739486,0.3343458,-0.082975276,-0.023124801,-0.0654218,-0.13210818,-0.18451926,-0.122177444,-0.12057751,0.03074068,-0.124866836,0.03632066,-0.2783888,-0.12411294,0.12818158,0.15567124,-0.17986242,-0.052364916,0.41199803,-0.15798566,0.021542236,-0.039848786,-0.031315662,0.24911654,0.061003163,-0.08538563,0.11227615,-0.1356238,-0.32201898,-0.23208965,0.043498985,0.22904685,0.30461964,-0.019374616,-0.32205462,-0.10685915,-0.0052873786,-0.004450649,-0.103171274,-0.10024508,-0.051208265,0.073991954,-0.18127008,-0.1334803,0.011590791,0.26087022,-0.0105246445,0.014151068,-0.027126824,-0.24730022,0.2699328,0.21708702,0.48411193,0.25061756,-0.06543723,-0.051779777,0.05833155,0.025668936,0.08656972,-0.20096183,-0.39803222,0.03114442,-0.36955437,-0.17250529,-0.09976292,-0.058961935,-0.22346576,0.021654384,-0.28774133,0.028007884,0.08769118,-0.075318314,-0.08899941,0.11157319,1
60,-0.038391773,-0.03956668,0.09871872,-0.19951385,0.030176358,0.14462323,-0.094871126,-0.0924907,0.104171045,0.06550381,-0.3808275,-0.14785746,0.011054488,0.09505034,0.030863183,0.025598908,-0.05231335,-0.027578652,-0.17599589,0.085378245,0.2274848,-0.30820447,-0.0025354647,-0.03026934,0.16865806,0.15345868,-0.06783542,0.17653848,-0.11927955,0.110374734,0.23372212,-0.14562508,-0.17284092,-0.21338102,-0.121672906,0.12815778,-0.11166511,0.029234566,0.06415666,-0.15068619,-0.1431985,0.08625518,-0.2598224,0.0003531981,0.038038034,0.29023397,-0.20030569,-0.19368969,0.2319407,0.31257093,-0.17508341,0.11896231,0.1139054,-0.009552924,-0.09072132,-0.06500197,0.020905983,-0.047623985,-0.20485309,-0.056624003,-0.09319423,-0.38540784,0.04280785,0.27182782,-0.20082512,0.07129225,-0.19690086,-0.09634994,0.021931626,0.14928861,-0.30031443,0.11305234,0.21536712,-0.029995514,0.0728048,0.15423001,-0.34833044,0.122015655,-0.07599299,0.16824582,0.088668644,0.033687387,-0.065481536,-0.21808094,0.09784845,0.10317753,-0.08907452,-0.19524723,0.03233081,-0.01011322,0.0164848,0.18133797,-0.16425382,-0.40092516,-0.22904383,0.3303371,0.3100767,-0.08404123,0.23491411,0.1515837,0.135499,0.21774343,0.02230221,0.1504651,0.31382653,-0.06573439,-0.17220612,-0.056609888,0.46807197,-0.13512065,-0.06966666,-0.31861615,0.000753092,0.041431356,-0.15557237,-0.30745226,-0.16329536,0.1285633,-0.3405251,-0.034532618,-0.23663355,0.18300359,-0.12246407,-0.22715667,0.14001219,0.23254061,0.21805747,-0.0876256,0
62,0.2640594,-0.03531462,0.097535774,-0.06628726,-0.018997842,0.11786575,-0.09246498,0.046375383,0.26295662,-0.24751805,-0.055943187,0.016000597,0.024507605,0.13691758,0.08586974,-0.17952773,-0.22959279,-0.12103722,-0.27739075,-0.22129878,0.30347037,-0.1337058,-0.14773816,0.02171611,0.23188478,0.10024213,-0.13506262,-0.03654595,-0.017498884,0.083421916,0.09440135,-0.33087033,0.030900577,-0.1318987,-0.13411051,-0.047805402,-0.0894308,0.05981647,0.1266645,-0.12156645,-0.2420861,-0.17947805,-0.07638195,0.022270452,-0.014168586,0.42748147,-0.2006635,0.053562477,0.1453512,0.036798455,-0.15166417,-0.037631694,-0.009822699,-0.088302515,0.24944441,0.030028323,-0.06828612,-0.13791436,-0.20399532,0.15335858,0.21591347,-0.22970246,-0.16396995,0.34441528,-0.08198627,0.029240036,-0.24615909,0.03447875,0.19061492,0.24295281,-0.34749866,0.15482332,0.15456893,-0.037887912,0.10080469,0.14859422,-0.08870697,-0.032912478,-0.19648878,-0.06463902,0.23523143,0.00533853,-0.099268556,0.082522966,-0.11999901,0.2083431,0.12702024,0.1944064,-0.012701472,0.2719603,0.39791745,0.11953475,-0.015169029,-0.23865777,-0.02706939,0.30547297,0.14355464,-0.14259306,0.03696774,0.13585079,0.11505586,0.15546305,-0.108242005,-0.0215993,0.29878637,0.1633118,0.14339136,0.038909785,0.48991224,-0.13522492,-0.20603682,-0.06852067,-0.08272586,0.06480159,-0.18103592,0.15845203,-0.21588379,0.01434517,-0.08774269,-0.113536544,-0.11624205,0.21935527,0.08796574,-0.028687747,0.026707336,0.21426676,0.1915299,0.110731855,0
63,-0.12164523,-0.26971516,0.19070679,-0.07189289,0.10856397,0.06407719,-0.15534464,-0.318083,-0.24476883,0.15552592,-0.22650537,-0.044023056,-0.0039968416,0.04842185,0.15585953,-0.07558603,-0.14402346,-0.32898152,-0.035218254,-0.16555528,0.25131184,0.08528783,-0.13579774,0.113924876,0.07657674,0.15515156,0.036169633,0.16229424,-0.20172611,-0.13574326,0.49746245,-0.17872347,-0.031789724,-0.115097605,-0.0017498392,0.012417345,0.025805438,0.12808588,0.18333438,0.105405875,-0.15708292,0.19027925,0.037945826,0.094292566,-0.049517687,-0.026127407,-0.34623146,-0.05809058,-0.14007287,0.06211872,-0.2760463,0.11014289,-0.021966584,0.06330192,0.26289645,0.29929256,0.24540214,-0.0660096,-0.24224952,-0.11464052,-0.11527794,-0.5421153,-0.23706765,-0.051149223,-0.06872993,-0.04259508,-0.17291924,0.042621676,-0.106504604,0.23554848,-0.5652473,0.14844148,-0.11321836,0.016883837,0.17840983,0.08637167,-0.17476495,0.13714428,-0.19264126,-0.011952245,0.12751636,0.11617369,-0.08435588,0.15592417,0.09971687,0.29807073,0.14709097,-0.12642668,0.18684314,0.13236706,0.11793617,0.1279925,-0.0634103,-0.4328055,-0.20530826,0.1715463,0.15318763,-0.08429141,0.1430306,-0.18822171,-0.031720206,-0.036945593,-0.08126873,0.018489553,0.31601617,0.08396338,0.098594174,-0.10504607,0.24829051,0.1129024,0.042879898,-0.20888837,0.013453381,0.0022846614,-0.3236909,-0.0054331254,0.08899833,-0.20249853,-0.14331374,-0.31363457,-0.16451734,0.29171437,0.0847211,0.0746629,-0.06297999,0.20159972,-0.0048514386,0.008378412,0
64,-0.06339716,-0.17884347,0.05587935,0.034550983,0.046954207,0.21650124,-0.10850857,-0.11327709,0.10765226,-0.03465707,-0.15839489,-0.12270784,-0.09734814,0.07085406,0.104687385,0.010892825,-0.24357086,-0.29776472,-0.066516876,-0.09360673,0.30547032,-0.1505229,0.014384455,0.15912122,-0.0069979616,0.10375607,-0.04050677,0.056049548,-0.07081725,-0.060312275,0.079575315,-0.18791594,-0.11548971,-0.24968244,-0.42425597,0.021504192,-0.04268779,0.12286149,0.17695488,-0.112412065,0.26256585,-0.17040525,-0.02210181,0.07995685,-0.01270199,0.23707907,-0.24006416,-0.04441701,-0.04073326,0.1637495,-0.1483882,0.074340686,0.024954753,0.0026670257,0.15880437,0.03421015,-0.11143422,-0.0129982075,-0.20645651,0.027415838,-0.09407053,-0.24765593,-0.04020933,0.23202825,-0.1300521,0.121018834,-0.28807503,0.16791733,-0.0996823,0.1204605,-0.2178042,0.17032044,0.17014322,-0.07713659,0.036550447,0.07056282,-0.093781754,0.46318498,0.13406795,0.10950339,-0.02960536,-0.038243286,-0.07818278,-0.036942676,0.0824211,0.14196071,-0.25950822,-0.18159749,0.12725152,-0.2504556,-0.04285865,0.3097624,-0.120566666,-0.2873224,-0.03518778,0.1947988,0.2855611,-0.059095625,0.07297648,-0.09588367,0.09160418,0.10106278,-0.08430651,0.10977325,0.22535916,0.10363919,-0.056765214,0.015593613,0.4287227,-0.36750722,-0.00090010767,-0.1382932,0.00033137898,-0.20403787,-0.20366633,-0.39878485,-0.13821349,0.10052155,-0.16250065,-0.08935685,-0.050957546,0.05417055,-0.019001704,0.21161741,-0.18138468,0.3386269,0.1769081,0.18815008,0
65,-0.21586473,-0.3398109,0.13618629,-0.11918029,0.11123072,-0.025248164,-0.026670942,0.22248605,0.16826455,-0.008333087,0.010835997,0.12929854,0.066901945,-0.011297549,-0.023892911,0.027217684,-0.26897988,-0.022247935,-0.1919336,-0.00105624,0.36531684,-0.0041417857,-0.044477373,-0.11277551,0.06394812,0.13065852,-0.2468898,0.3750818,-0.03394396,0.04803745,0.038201075,0.2154804,-0.038154326,-0.08247028,-0.08974553,-0.13839555,0.16132824,-0.03639393,-0.08360561,0.16227317,-0.07008984,-0.047926344,0.14578338,0.16293313,-0.41395333,0.2443973,0.15213439,0.12502773,-0.03541296,0.039711658,-0.36057603,-0.05426051,0.14532761,-0.03715232,-0.22877187,-0.18074661,-0.11714915,0.013601104,-0.058528494,-0.090601124,0.13656229,-0.1440697,-0.005902144,0.21967982,-0.17660815,0.14472958,0.126413,0.12756072,-0.07040539,-0.1975523,0.060229264,-0.08138091,0.18533276,0.0065614525,0.060601834,0.029923243,0.1786875,-0.08760254,-0.11420771,0.13645443,0.2374967,0.06457205,0.018850526,0.14572655,0.06894838,0.21469302,0.08772237,-0.02048346,0.30561846,-0.043319326,0.12473069,-0.05603234,-0.20036447,-0.22233412,-0.058124837,0.037279136,0.01512333,-0.276879,0.08352239,0.028544543,-0.19803852,0.14119133,-0.043459363,0.22078921,-0.12233672,-0.04663372,0.42648187,0.19252013,-0.14217916,0.016466958,-0.23417495,-0.21974859,-0.11206764,0.11623589,-0.18364121,0.03779802,0.064595036,0.1342954,0.08548597,0.021987466,0.10273366,-0.08883271,0.015096643,-0.15214589,-0.123363994,-0.036266863,-0.12843247,0.05426064,1
66,0.004206638,-0.23659931,0.167497,-0.15586543,0.084911674,-0.26084763,-0.052159898,0.32257015,0.08707644,-0.12805505,-0.096946225,0.009691101,-0.03099618,-0.07196538,0.066174105,-0.23571244,-0.004228115,-0.21842237,0.20623884,-0.059820693,0.11301264,-0.17211905,0.1388135,0.19775607,0.052138697,-0.1659268,-0.022291794,0.13251746,-0.0659581,-0.0674118,-0.012336273,0.23477986,0.054676455,0.019139655,0.2566972,-0.015496776,0.13800855,0.22955975,0.22737752,0.01501761,-0.15445147,-0.038015015,0.08622607,0.17158999,-0.061778683,-0.07731411,0.2400786,0.10616478,-0.03997868,0.28339565,-0.47617644,0.082950145,0.148715,-0.012199253,-0.18116355,-0.1819042,-0.08562936,0.14238365,-0.056104276,0.08617333,0.108371735,-0.26292035,0.2762904,0.2119638,-0.04344469,-0.14904681,-0.047601268,0.08233357,-0.10802661,-0.11365647,0.0026204237,0.0010372361,-0.07987074,0.0341041,0.04173896,-0.2004548,0.3155531,0.049584422,-0.07895737,0.15081847,-0.06017478,-0.02789672,0.08771382,-0.099247195,-0.1531018,0.073998824,-0.111046515,-0.062249918,0.2265203,-0.28261447,-0.07568294,0.23630741,-0.20699339,0.037386656,-0.17348346,0.29060972,0.101653196,-0.15382735,0.16329706,0.1954186,0.1244414,0.20244792,-0.35626566,0.017080788,0.21991797,0.030601932,0.23682618,-0.06933617,-0.06767723,0.05525069,0.07777178,-0.17179027,-0.17621955,-0.06813747,-0.31739485,-0.056259867,0.024233475,0.07544665,-0.20858891,-0.019133616,-0.008919762,-0.03811707,0.31165645,-0.019153178,-0.20211938,-0.1544812,0.30901852,0.02773866,1
67,0.050049983,-0.20251559,0.085379586,-0.10876301,0.22547297,-0.05627895,0.03687406,-0.052548245,0.23512433,0.09147276,-0.1160056,0.028130375,0.07798492,-0.4817287,0.14977539,-0.39494476,-0.018398995,-0.23612021,0.17699528,-0.037136003,-0.2051491,-0.20365337,0.18048495,-0.21115309,-0.12244987,0.06802832,0.16967766,-0.04561825,-0.056028698,-0.0974765,0.024821324,0.41319743,0.029697204,0.09283474,-0.04440131,0.07155356,0.07760085,-0.0007143927,0.17215806,0.0049790386,-0.30434504,-0.034712784,-0.11542565,0.039816454,-0.19391127,-0.15010355,0.023207787,0.016838087,-0.24100879,0.0799145,-0.55874944,0.22720492,-0.175568,0.13267046,-0.39937326,-0.23646082,0.11714536,0.12571804,-0.36349475,0.26014793,-0.005829961,0.0935487,0.059917144,0.115698345,-0.104204826,-0.1286802,-0.13468598,-0.09985034,-0.15106122,-0.15987687,0.038321365,0.0114564635,0.090720885,0.18862934,-0.10036955,-0.09625604,-0.05566617,0.40026382,0.31737953,0.096888624,-0.13374004,0.12889916,0.02190774,0.12226361,-0.16908419,0.17500561,0.043746028,-0.025148576,0.13972858,-0.16512804,-0.18962166,0.35897753,-0.20055082,0.05366666,0.0062898644,0.10150281,-0.01681109,-0.054559927,0.13480793,-0.03752801,0.21820155,0.14802466,-0.260298,-0.07967856,-0.0014441396,-0.28784603,0.14005455,0.16167693,0.11568792,-0.093974896,0.30308732,0.004562585,-0.019140808,-0.13615078,-0.2065355,0.12260251,-0.17796293,-0.060855884,-0.3154479,0.1080351,-0.05661439,-0.07444061,0.19470365,0.056475163,0.058284536,-0.13242495,0.18536165,0.026354976,0
68,-0.31467715,-0.52523166,0.2765568,-0.09312546,0.14279409,0.2093638,0.18164146,-0.23852871,0.13241461,-0.23387462,-0.07412136,0.19794637,-0.027929738,-0.3718624,-0.10643785,0.017936349,0.009432131,0.05631734,0.049626626,-0.10276255,0.106152445,0.08398182,-0.053112682,-0.1270561,-0.18437287,0.2549351,0.079964004,0.0014169817,0.006675386,-0.14979984,-0.00310308,0.15885796,-0.12920429,-0.008079747,0.023814332,0.049946368,-0.006145586,-0.27350298,0.09800516,0.13880688,0.14646573,0.34258986,0.057366714,0.060709145,-0.13122724,0.2857838,-0.014104515,-0.21710245,-0.21546054,-0.021479513,-0.015637355,0.14503974,0.05563622,-0.043732088,-0.38311973,-0.31390217,-0.12015616,0.23709992,-0.16099544,-0.10124768,0.016676351,0.021312322,-0.11381184,0.24963367,-0.21936026,0.2922857,-0.041415755,0.13552812,-0.102871135,0.061964314,0.12103643,0.12873675,0.4937536,-0.029814279,0.15304069,-0.024319349,0.1720699,-0.08200294,0.036133174,-0.16946232,0.21484695,0.11146499,-0.10256924,0.25566378,-0.08440734,0.09103928,-0.0778875,-0.05126669,0.07961296,0.09044429,0.17148243,0.27908677,-0.29688418,0.069089234,-0.20775278,-0.16033289,0.17499417,-0.13841121,0.1810635,0.11093424,0.2831953,-0.11979123,-0.102428764,-0.14428993,0.13720159,-0.31163245,0.2819427,0.28411925,-0.057106197,0.061209325,0.022861635,-0.07964871,-0.024688425,0.039439272,-0.06937578,0.21163292,0.13477167,0.027570462,-0.021199847,-0.0027306136,0.07614274,-0.16132504,0.21349873,-0.0091029415,-0.049414147,0.21212687,0.19939125,0.1283122,0
